Token ID,Token,Lemma,GSMS,Farsi Token,Farsi Lemma,POS FAR,BN Synset,Correct?,Synonyms?,BN Gloss,Token ID FAR,Annotator notes,Farsi Lemma - BN Synset,Farsi Lemma - BN Gloss,English Lemma - WN Synsets,English Lemma - WN Glosses,English Lemma - BN Synsets,English Lemma - BN Glosses
d001.s010.t018,cannot,,X,نیست,نیست,VERB,n/a,,,n/a,d001.s010.t026,,,,,,,
d001.s010.t019,be,be,V,برداشتن,برداشتن,NOUN,n/a,,,n/a,d001.s010.t025,,,,,,,
d001.s010.t020,removed,remove,V,برداشتن,برداشتن,NOUN,bn:00092783v,1,,"Remove something concrete, as by lifting, pushing, or taking off, or remove something abstract",d001.s010.t025,,,,,,,
d001.s010.t021,by,,X,با,با,ADP,n/a,,,n/a,d001.s010.t022,,,,,,,
d001.s010.t022,surgery,surgery,N,جراحی,جراحی,"NOUN,EZ",bn:00059129n,1,,A medical procedure involving an incision with instruments; performed to repair damage or arrest disease in a living body,d001.s010.t023,,,,,,,
d001.s010.t023,alone,alone,J,تنهایی,تنهایی,NOUN,bn:00096871a,1,,Exclusive of anyone or anything else,d001.s010.t021,,,,,,,
d001.s010.t024,),,X,),),PUNCT,n/a,,,n/a,d001.s010.t027,,,,,,,
d001.s010.t025,and,,X,و,و,CCONJ,n/a,,,n/a,d001.s010.t028,,,,,,,
d001.s010.t026,malignant,malignant,J,بدخیم,بدخیم,ADJ,bn:00106363a,1,,Dangerous to health; characterized by progressive and uncontrolled growth (especially of a tumor),d001.s010.t029,,,,,,,
d001.s010.t027,(,,X,(,(,PUNCT,n/a,,,n/a,d001.s010.t030,,,,,,,
d001.s010.t028,has,have,V,گسترش‌یافته,گسترش‌یافته,ADJ,n/a,,,n/a,d001.s010.t035,,,,,,,
d001.s010.t029,spread,spread,V,گسترش‌یافته,گسترش‌یافته,ADJ,bn:00092083v,1,,Become distributed or widespread,d001.s010.t035,,,,,,,
d001.s010.t030,",",,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t031,or,,X,یا,یا,CCONJ,n/a,,,n/a,d001.s010.t036,,,,,,,
d001.s010.t032,is,be,V,,,,n/a,,,n/a,,,,,,,,
d001.s010.t033,likely,likely,J,احتمالا,احتمالا,ADV,bn:00105981a,1,,Has a good chance of being the case or of coming about,d001.s010.t037,,,,,,,
d001.s010.t034,to,,X,به,به,ADP,n/a,,,n/a,d001.s010.t038,,,,,,,
d001.s010.t035,spread,spread,V,منتشر,منتشر,ADJ,bn:00092083v,1,,Become distributed or widespread,d001.s010.t040,,,,,,,
d001.s010.t036,easily,easily,R,راحتی,راحتی,NOUN,bn:00115155r,1,,With ease (`easy' is sometimes used informally for `easily'),d001.s010.t039,,,,,,,
d001.s010.t037,",",,X,.,.,PUNCT,n/a,,,n/a,d001.s010.t045,,,,,,,
d001.s010.t038,to,,X,به,به,ADP,n/a,,,n/a,d001.s010.t031,,,,,,,
d001.s010.t039,other,other,J,سایر,سایر,"NOUN,EZ",bn:00108011a,1,,Not the same one or ones already mentioned or implied- the White Queen,d001.s010.t032,,,,,,,
d001.s010.t040,parts,part,N,نقاط,نقاط,"NOUN,EZ",bn:00021395n,1,,Something determined in relation to something that includes it,d001.s010.t033,,,,,,,
d001.s010.t041,of,,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t042,the,,X,به,به,ADP,n/a,,,n/a,d001.s010.t020,,,,,,,
d001.s010.t043,body,body,N,بدن,بدن,"NOUN,EZ",bn:00011744n,1,,"The entire structure of an organism (an animal, plant, or human being)",d001.s010.t034,,,,,,,
d001.s010.t044,),,X,),),PUNCT,n/a,,,n/a,d001.s010.t042,,,,,,,
d001.s010.t045,",",,X,.,.,PUNCT,n/a,,,n/a,d001.s010.t045,,,,,,,
d001.s010.t046,in,,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t047,patients,patient,N,,,,bn:00061017n,0,0,A person who requires medical care,,Empty. ,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:10405694n; wn:06332136n,a person who requires medical care; the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted by the verb in the clause,,
d001.s010.t048,who,,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t049,have,have,V,,,,n/a,,,n/a,,,,,,,,
d001.s010.t050,not,not,R,,,,bn:00116360r,0,0,Negation of a word or group of words,,Empty. ,,,wn:00024073r,negation of a word or group of words,,
d001.s010.t051,received,receive,V,دریافت,دریافت,NOUN,bn:00087863v,1,,Go through (mental or physical states or experiences),d001.s010.t062,,,,,,,
d001.s010.t052,chemotherapy,chemotherapy,N,شیمی‌درمانی,شیمی‌درمانی,NOUN,bn:00018141n,1,,The use of chemical agents to treat or control disease (or mental illness),d001.s010.t046,,,,,,,
d001.s010.t053,(,,X,(,(,PUNCT,n/a,,,n/a,d001.s010.t047,,,,,,,
d001.s010.t054,medicines,medicine,N,داروهای➕ریه,دارو➕ریه,"NOUN,EZ➕NOUN,EZ",bn:00054128n,0,0,(medicine) something that treats or prevents or alleviates the symptoms of disease,d001.s010.t048➕d001.s010.t055,"Partially correct. ""ریه"" should not be present. ",,,wn:06043075n; wn:03740161n; wn:00612160n; wn:01162529n,the branches of medical science that deal with nonsurgical techniques; (medicine) something that treats or prevents or alleviates the symptoms of disease; the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries; punishment for one's actions,,
d001.s010.t055,for,,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t056,cancer,cancer,N,سرطان,سرطان,NOUN,bn:00015180n,1,,Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream,d001.s010.t049,,,,,,,
d001.s010.t057,),,X,),),PUNCT,n/a,,,n/a,d001.s010.t050,,,,,,,
d001.s010.t058,before,,X,قبل,قبل,ADP,n/a,,,n/a,d001.s010.t052,,,,,,,
d001.s010.t059,advanced,advanced,J,پیشرفته,پیشرفته,ADJ,bn:00096528a,1,,Comparatively late in a course of development,d001.s010.t059,,,,,,,
d001.s010.t060,or,,X,یا,یا,CCONJ,n/a,,,n/a,d001.s010.t060,,,,,,,
d001.s010.t061,metastatic,metastatic,J,متاستاتیک,متاستاتیک,ADJ,bn:00106664a,1,,Relating to or affected by metastasis,d001.s010.t061,exact translation. ,,,,,,
d001.s010.t062,non-small,non-small,J,غیر➕کوچک,غیر➕کوچک,"NOUN,EZ➕ADJ,EZ",n/a,,,n/a,d001.s010.t057➕d001.s010.t058,,,,,,,
d001.s010.t063,cell,cell,N,سلول,سلول,"NOUN,EZ",bn:00017027n,1,,(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals,d001.s010.t056,,,,,,,
d001.s010.t064,lung,lung,N,,,,bn:00052341n,0,,Either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood,,Empty.,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:05387544n,either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood,,
d001.s010.t065,cancer,cancer,N,سرطان,سرطان,"NOUN,EZ",bn:00015180n,1,,Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream,d001.s010.t054,,,,,,,
d001.s010.t066,that,,X,که,که,SCONJ,n/a,,,n/a,d001.s010.t064,,,,,,,
d001.s010.t067,is,be,V,,,,n/a,,,n/a,,,,,,,,
d001.s010.t068,not,not,R,نمی‌گذارد,گذارد#گذار,VERB,bn:00116360r,1,,Negation of a word or group of words,d001.s010.t069,"aligning this token is tricky, the whole aligned token has another meaning, it shoulc be aligned with the first character of the aligned token. ",,,,,,
d001.s010.t069,affecting,affect,V,تأثیر➕نمی‌گذارد,تأثیر➕گذارد#گذار,NOUN➕VERB,bn:00082427v,1,,Act physically on; have an effect upon,d001.s010.t068➕d001.s010.t069,,,,,,,
d001.s010.t070,the,,X,,,,n/a,,,n/a,,,,,,,,
d001.s010.t071,squamous,squamous,J,سنگفرشی,سنگفرش,ADJ,n/a,,,n/a,d001.s010.t067,,bn:00101826a;bn:00034986n;bn:00020210n;bn:00061084n,Weak from exhaustion	;Flagstones collectively	;Rectangular paving stone with curved top; once used to make roads	;Walk consisting of a paved area for pedestrians; usually beside a street or roadway,,,,
d001.s010.t072,cells,cell,N,سلول‌های,سلول,"NOUN,EZ",bn:00017027n,1,,(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals,d001.s010.t066,,,,,,,
d001.s010.t073,.,,X,.,.,PUNCT,n/a,,,n/a,d001.s010.t070,,,,,,,
d001.s011.t001,Alimta,alimta,N,آلیمتا,آلیمتا,NOUN,bn:00602447n,1,,Pemetrexed is a chemotherapy drug manufactured and marketed by Eli Lilly and Company.,d001.s011.t001,,,,,,,
d001.s011.t002,is,be,V,می‌شود,شد#شو,VERB,n/a,,,n/a,d001.s011.t031,,,,,,,
d001.s011.t003,used,use,V,استفاده,استفاده,NOUN,bn:00082705v,1,,Put into service; make work or employ for a particular purpose or for its inherent or natural purpose,d001.s011.t030,,,,,,,
d001.s011.t004,in,,X,در,در,ADP,n/a,,,n/a,d001.s011.t002,,,,,,,
d001.s011.t005,combination,combination,N,ترکیب,ترکیب,NOUN,bn:00020872n,1,,A collection of things that have been combined; an assemblage of separate parts or qualities,d001.s011.t003,,,,,,,
d001.s011.t006,with,,X,با,با,ADP,n/a,,,n/a,d001.s011.t004,,,,,,,
d001.s011.t007,cisplatin,cisplatin,N,سیس➕پلاتین,سیس➕پلاتین,NOUN➕NOUN,bn:00577781n,1,,Cisplatin is a chemotherapy medication used to treat a number of cancers.,d001.s011.t005➕d001.s011.t006,,,,,,,
d001.s011.t008,in,,X,در,در,ADP,n/a,,,n/a,d001.s011.t007,,,,,,,
d001.s011.t009,patients,patient,N,بیمارانی,بیمارانی,NOUN,bn:00061017n,1,,A person who requires medical care,d001.s011.t008,,,,,,,
d001.s011.t010,who,,X,که,که,SCONJ,n/a,,,n/a,d001.s011.t009,,,,,,,
d001.s011.t011,have,have,V,نگرفته‌اند,گرفت#گیر,VERB,n/a,,,n/a,d001.s011.t014,,,,,,,
d001.s011.t012,not,not,R,نگرفته‌اند,گرفت#گیر,VERB,bn:00116360r,1,,Negation of a word or group of words,d001.s011.t014,"aligning this token is tricky, the whole aligned token has another meaning, it shoulc be aligned with the first character of the aligned token. ",,,,,,
d001.s011.t013,been,be,V,نگرفته‌اند,گرفت#گیر,VERB,n/a,,,n/a,d001.s011.t014,,,,,,,
d001.s011.t014,treated,treat,V,درمان,درمان,NOUN,bn:00084532v,1,,Provide treatment for,d001.s011.t012,,,,,,,
d001.s011.t015,before,,X,قبلا,قبلا,ADV,n/a,,,n/a,d001.s011.t010,,,,,,,
d001.s011.t016,",",,X,بیمارانی,بیمارانی,NOUN,n/a,,,n/a,d001.s011.t019,,,,,,,
d001.s011.t017,and,,X,و,و,CCONJ,n/a,,,n/a,d001.s011.t015,,,,,,,
d001.s011.t018,on,,X,به,به,ADP,n/a,,,n/a,d001.s011.t016,,,,,,,
d001.s011.t019,its,,X,,,,n/a,,,n/a,,,,,,,,
d001.s011.t020,own,own,J,تنهایی,تنهایی,NOUN,n/a,,,n/a,d001.s011.t017,,bn:00003004n;bn:00026574n;bn:03860859n;bn:17323638n;bn:16664197n,"A disposition toward being alone	;Sadness resulting from being forsaken or abandoned	;Solitude is a state of seclusion or isolation, i.e., lack of contact with people.	;n/a	;n/a",,,,
d001.s011.t021,in,,X,در,در,ADP,n/a,,,n/a,d001.s011.t018,,,,,,,
d001.s011.t022,patients,patient,N,بیمارانی,بیمارانی,NOUN,bn:00061017n,1,,A person who requires medical care,d001.s011.t019,,,,,,,
d001.s011.t023,who,,X,که,که,SCONJ,n/a,,,n/a,d001.s011.t020,,,,,,,
d001.s011.t024,have,have,V,کرده‌اند,کرد#کن,VERB,n/a,,,n/a,d001.s011.t029,,,,,,,
d001.s011.t025,received,receive,V,دریافت,دریافت,NOUN,bn:00087863v,1,,Go through (mental or physical states or experiences),d001.s011.t028,,,,,,,
d001.s011.t026,another,,X,دیگری,دیگری,PRON,n/a,,,n/a,d001.s011.t024,,,,,,,
d001.s011.t027,type,type,N,نوع,نوع,"NOUN,EZ",bn:00078798n,,,A subdivision of a particular kind of thing,d001.s011.t023,,bn:00012986n;bn:00033729n;bn:00012987n;bn:00072856n;bn:00072857n;bn:00037780n;bn:00078798n;bn:00037779n;bn:00078799n;bn:14728379n;bn:00037634n;bn:00037743n;bn:00037633n;bn:00073211n;bn:00073210n;bn:00035907n,A special variety of domesticated animals within a species	;How something is done or how it happens	;A special type	;A person of a particular character or nature	;An operation that segregates items into groups according to a specified criterion	;(biology) taxonomic group containing one or more species	;A subdivision of a particular kind of thing	;A general kind of something	;(biology) the taxonomic group whose characteristics are used to define the next higher taxon	;n/a	;The properties that distinguish organisms on the basis of their reproductive roles	;An expressive style of music	;A grammatical category in inflected languages governing the agreement between nouns and pronouns and adjectives; in some languages it is quite arbitrary but in Indo-European languages it is usually based on sex or animateness	;A specific kind of something	;(biology) taxonomic group whose members can interbreed	;A category of things distinguished by some common characteristic or quality,,,,
d001.s011.t028,of,,X,از,از,ADP,n/a,,,n/a,d001.s011.t025,,,,,,,
d001.s011.t029,chemotherapy,chemotherapy,N,شیمی‌درمانی,شیمی‌درمانی,NOUN,bn:00018141n,1,,The use of chemical agents to treat or control disease (or mental illness),d001.s011.t026,,,,,,,
d001.s011.t030,in,,X,در,در,ADP,n/a,,,n/a,d001.s011.t021,,,,,,,
d001.s011.t031,the,,X,,,,n/a,,,n/a,,,,,,,,
d001.s011.t032,past,past,N,گذشته,گذشته,ADV,bn:00060927n,1,,The time that has elapsed,d001.s011.t022,,,,,,,
d001.s011.t033,.,,X,.,.,PUNCT,n/a,,,n/a,d001.s011.t032,,,,,,,
d001.s012.t001,The,,X,,,,n/a,,,n/a,,,,,,,,
d001.s012.t002,medicine,medicine,N,دارو,دارو,NOUN,bn:00054128n,1,,(medicine) something that treats or prevents or alleviates the symptoms of disease,d001.s012.t001,,,,,,,
d001.s012.t003,can,,X,است,است,VERB,n/a,,,n/a,d001.s012.t007,,,,,,,
d001.s012.t004,only,only,R,فقط,فقط,ADV,bn:00116450r,1,,Never except when,d001.s012.t002,,,,,,,
d001.s012.t005,be,be,V,,,,n/a,,,n/a,,,,,,,,
d001.s012.t006,obtained,obtain,V,قابل➕تهیه,قابل➕تهیه,"ADJ,EZ➕NOUN",bn:00082276v,1,,Come into the possession of something concrete or abstract,d001.s012.t005➕d001.s012.t006,,,,,,,
d001.s012.t007,with,,X,با,با,ADP,n/a,,,n/a,d001.s012.t003,,,,,,,
d001.s012.t008,a,,X,,,,n/a,,,n/a,,,,,,,,
d001.s012.t009,prescription,prescription,N,نسخه,نسخه,"NOUN,EZ",bn:00064195n,1,,Written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient,d001.s012.t004,,,,,,,
d001.s012.t010,.,,X,.,.,PUNCT,n/a,,,n/a,d001.s012.t008,,,,,,,
d001.s013.t001,How,,X,چگونه,چگونه,ADV,n/a,,,n/a,d001.s013.t002,,,,,,,
d001.s013.t002,is,be,V,می‌شود,شد#شو,VERB,n/a,,,n/a,d001.s013.t004,,,,,,,
d001.s013.t003,Alimta,alimta,N,آلیمتا,آلیمتا,NOUN,bn:00602447n,1,,Pemetrexed is a chemotherapy drug manufactured and marketed by Eli Lilly and Company.,d001.s013.t001,,,,,,,
d001.s013.t004,used,use,V,استفاده,استفاده,NOUN,bn:00082705v,1,,Put into service; make work or employ for a particular purpose or for its inherent or natural purpose,d001.s013.t003,,,,,,,
d001.s013.t005,?,,X,؟,؟,PUNCT,n/a,,,n/a,d001.s013.t005,,,,,,,
d001.s014.t001,Alimta,alimta,N,آلیمتا,آلیمتا,NOUN,bn:00602447n,1,,Pemetrexed is a chemotherapy drug manufactured and marketed by Eli Lilly and Company.,d001.s014.t001,,,,,,,
d001.s014.t002,should,,X,باید,باید,VERB,n/a,,,n/a,d001.s014.t003,,,,,,,
d001.s014.t003,only,only,R,فقط,فقط,ADV,bn:00116450r,1,,Never except when,d001.s014.t002,,,,,,,
d001.s014.t004,be,be,V,شود,شد#شو,VERB,n/a,,,n/a,d001.s014.t015,,,,,,,
d001.s014.t005,given,give,V,تجویز,تجویز,NOUN,bn:00088826v,1,,Give (as medicine),d001.s014.t014,,,,,,,
d001.s014.t006,under,,X,تحت,تحت,"ADP,EZ",n/a,,,n/a,d001.s014.t004,,,,,,,
d001.s014.t007,the,,X,,,,n/a,,,n/a,,,,,,,,
d001.s014.t008,supervision,supervision,N,نظر,نظر,"NOUN,EZ",bn:00059908n,1,,Management by overseeing the performance or operation of a person or group,d001.s014.t005,,,,,,,
d001.s014.t009,of,,X,,,,n/a,,,n/a,,,,,,,,
d001.s014.t010,a,,X,,,,n/a,,,n/a,,,,,,,,
d001.s014.t011,doctor,doctor,N,پزشک,پزشک,"NOUN,EZ",bn:00027976n,1,,A licensed medical practitioner,d001.s014.t006,,,,,,,
d001.s014.t012,who,,X,,,,n/a,,,n/a,,,,,,,,
d001.s014.t013,is,be,V,,,,n/a,,,n/a,,,,,,,,
d001.s014.t014,qualified,qualify,V,متخصص,متخصص,ADJ,n/a,,,n/a,d001.s014.t007,,bn:01648557n;bn:00102581a;bn:03111041n;bn:00026809n;bn:00073206n;bn:00096445a;bn:00054125n;bn:00032322n,"The Specialist is a 1994 American action thriller spy film directed by Luis Llosa, starring Sylvester Stallone, Sharon Stone, James Woods, Eric Roberts and Rod Steiger.	;Of or relating to or requiring special knowledge to be understood	;Specialist is a military rank in some countries' armed forces.	;A doctor who specializes in medical diagnosis	;An expert who is devoted to one occupation or branch of learning	;Having or showing knowledge and skill and aptitude	;Practices one branch of medicine	;A person with special knowledge or ability who performs skillfully",,,,
d001.s014.t015,in,,X,در,در,ADP,n/a,,,n/a,d001.s014.t008,,,,,,,
d001.s014.t016,the,,X,,,,n/a,,,n/a,,,,,,,,
d001.s014.t017,use,use,N,استفاده,استفاده,NOUN,bn:00030627n,1,,The act of using,d001.s014.t009,,,,,,,
d001.s014.t018,of,,X,از,از,ADP,n/a,,,n/a,d001.s014.t010,,,,,,,
d001.s014.t019,anticancer,anticancer,J,ضد➕سرطان,ضد➕سرطان,"NOUN,EZ➕NOUN",bn:00097220a,1,,Used in the treatment of cancer,d001.s014.t012➕d001.s014.t013,,,,,,,
d001.s014.t020,chemotherapy,chemotherapy,N,شیمی‌درمانی,شیمی‌درمانی,"NOUN,EZ",bn:00018141n,1,,The use of chemical agents to treat or control disease (or mental illness),d001.s014.t011,,,,,,,
d001.s014.t021,.,,X,.,.,PUNCT,n/a,,,n/a,d001.s014.t016,,,,,,,
d001.s015.t001,The,,X,دوز,دوز,"NOUN,EZ",n/a,,,n/a,d001.s015.t001,,,,,,,
d001.s015.t002,recommended,recommended,J,توصیه‌شده,توصیه‌شده,"ADJ,EZ",n/a,,,n/a,d001.s015.t002,,,,,,,
d001.s015.t003,dose,dose,N,دوز,دوز,"NOUN,EZ",bn:00028320n,1,,A measured portion of medicine taken at any one time,d001.s015.t001,,,,,,,
d001.s015.t004,of,,X,,,,n/a,,,n/a,,,,,,,,
d001.s015.t005,Alimta,alimta,N,آلیمتا,آلیمتا,NOUN,bn:00602447n,1,,Pemetrexed is a chemotherapy drug manufactured and marketed by Eli Lilly and Company.,d001.s015.t003,,,,,,,
d001.s015.t006,is,be,V,است,است,VERB,n/a,,,n/a,d001.s015.t022,,,,,,,
d001.s015.t007,500,,X,۵۰۰,۵۰۰,NUM,n/a,,,n/a,d001.s015.t004,,,,,,,
d001.s015.t008,mg,mg,N,میلی‌گرم,میلی‌گرم,NOUN,bn:00054701n,1,,"One thousandth (1/1,000) gram",d001.s015.t005,,,,,,,
d001.s015.t009,per,,X,هر,هر,DET,n/a,,,n/a,d001.s015.t008,,,,,,,
d001.s015.t010,square,square,J,,,,n/a,,,n/a,,,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,,,,
d001.s015.t011,metre,metre,N,متر,متر,NOUN,bn:00052501n,1,,The basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards),d001.s015.t009,,,,,,,
d001.s015.t012,of,,X,از,از,ADP,n/a,,,n/a,d001.s015.t011,,,,,,,
d001.s015.t013,body,body,N,بدن,بدن,NOUN,bn:00011744n,1,,"The entire structure of an organism (an animal, plant, or human being)",d001.s015.t013,,,,,,,
d001.s015.t014,surface,surface,N,سطح,سطح,"NOUN,EZ",bn:00075374n,1,,The extended two-dimensional outer boundary of a three-dimensional object,d001.s015.t012,,,,,,,
d001.s015.t015,area,area,N,مربع,مربع,NOUN,bn:00005518n,0,0,The extent of a 2-dimensional surface enclosed within a boundary,d001.s015.t010,Current token meaning: square,bn:00070132n;bn:21280379n;bn:00036107n;bn:00103277a;bn:01190160n;bn:00111084a;bn:01391856n;bn:00065490n,"The product of two equal terms	;The Square is a 2017 satirical drama film written and directed by Ruben Östlund and starring Claes Bang, Elisabeth Moss, Dominic West and Terry Notary.	;(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon	;Characterized by firm and unwavering conviction	;The Square is a 1994 Chinese documentary film directed by Zhang Yuan.	;Having four equal sides and four right angles or forming a right angle	;The Square is a 2008 Australian neo-noir thriller film directed by Nash Edgerton, written by his brother Joel Edgerton and Matthew Dabner, and starring David Roberts and Claire van der Boom.	;A rectangular area surrounded on all sides by buildings",wn:08497294n; wn:05815517n; wn:05221895n; wn:14514039n; wn:02735688n; wn:05128519n,a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography); a subject of study; a part of an animal that has a special function or is supplied by a given artery or nerve; a particular environment or walk of life; a part of a structure having some specific characteristic or function; the extent of a 2-dimensional surface enclosed within a boundary,,
